tmdb_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
2359,-0.040492,-0.025722,-0.036300,0.084255,-0.159521,-0.015853,-0.006511,0.113397,0.072203,-0.093681,-0.014390,0.011593,0.020351,0.068993,0.040938,-0.077474,0.035677,-0.079453,0.006983,-0.003399,-0.046940,0.044424,0.010967,-0.059252,0.087222,-0.013472,-0.009414,-0.032820,-0.130288,-0.153870,-0.064534,0.071317,-0.168119,-0.070729,0.081822,0.220947,-0.010704,0.004551,0.071695,-0.008927,0.176581,0.147141,-0.154849,0.048715,-0.051428,-0.362670,0.113654,-0.278504,0.212036,0.637383
4349,0.025028,0.039192,0.042162,0.035193,-0.104414,-0.070582,0.119655,-0.018674,0.002499,-0.012543,-0.066215,-0.003444,0.091829,-0.108617,0.113196,0.005657,0.027111,-0.020289,-0.130812,0.015052,-0.085365,0.045024,-0.041031,-0.066343,-0.072008,-0.100545,-0.005032,-0.061909,0.132010,-0.068297,0.002551,0.009898,-0.069257,-0.139810,0.125461,0.268253,0.089327,0.049924,-0.097011,0.070324,0.138984,0.269451,0.229972,0.236270,0.105299,-0.214551,0.321625,-0.153700,0.263211,0.510328
7979,-0.022894,-0.059667,-0.017700,-0.048330,-0.185081,-0.046315,0.024341,0.060352,0.126598,-0.043895,-0.030041,-0.089815,-0.030753,0.069494,-0.006403,-0.062935,-0.000164,0.008569,-0.031705,-0.011159,-0.094067,0.145943,-0.083555,-0.073538,0.018783,-0.115785,-0.043912,-0.051934,0.008992,-0.156521,-0.118542,0.179444,-0.164139,-0.141532,0.014725,0.269760,0.013546,-0.064457,0.164354,-0.114276,0.152368,0.261372,0.050399,-0.145461,-0.024780,-0.389825,0.107934,-0.201864,0.227813,0.496487
22074,-0.133284,-0.109915,-0.027638,0.044712,-0.155517,-0.007802,-0.002264,0.005906,0.153787,-0.070749,-0.102815,-0.022708,0.014452,0.084618,-0.047102,0.035894,0.066860,-0.015602,-0.038172,-0.008588,-0.088065,0.053069,-0.026503,-0.112543,0.028064,-0.113554,0.020735,-0.078272,-0.044712,-0.197823,-0.100099,0.057705,-0.210899,-0.076290,-0.036469,0.245167,-0.012617,-0.014842,0.100380,-0.024926,0.123112,0.056573,-0.076131,0.026671,0.122314,-0.419606,0.177007,-0.256604,0.268523,0.528763
62215,-0.069741,-0.066112,0.068457,0.018117,-0.059281,0.111712,-0.007964,-0.064766,0.085113,0.032496,-0.166055,-0.097145,-0.108693,-0.041092,-0.054157,0.057084,0.020307,0.122889,-0.042432,-0.087806,-0.030369,-0.030812,0.101162,-0.077449,-0.013762,-0.035473,-0.071379,-0.029773,0.059981,-0.112454,-0.123937,-0.031168,-0.096392,0.070711,-0.152822,0.117504,0.044930,-0.101147,0.301550,-0.181491,0.015656,-0.046507,-0.199961,0.041837,0.195500,-0.420067,-0.056211,-0.140826,0.359815,0.467449
46738,-0.038713,0.018282,0.023093,-0.059179,-0.126852,0.020292,-0.038171,-0.062911,0.086140,-0.034789,-0.076497,-0.178962,-0.101202,0.025673,-0.023854,0.039230,-0.036634,0.056109,-0.017414,-0.097005,0.005066,0.045241,0.048512,-0.142865,0.016016,-0.149576,-0.050186,-0.000474,0.141065,-0.147186,-0.140391,0.005563,-0.157428,0.007148,-0.233791,0.078289,0.000347,-0.069842,0.289838,-0.160476,0.073326,0.074912,-0.010796,-0.021848,0.189482,-0.464616,-0.095550,-0.117072,0.330454,0.437671
1360,-0.018880,-0.098785,0.028186,-0.003558,-0.125498,-0.051751,-0.055375,0.117292,0.069931,-0.039172,0.030901,-0.004243,0.060204,0.096695,-0.009306,-0.108822,0.056661,0.066043,0.064241,0.032840,0.030790,0.116461,-0.008191,0.112391,0.141838,-0.054479,0.058537,-0.036215,-0.071675,-0.018957,-0.086047,0.055437,0.016988,0.075687,-0.094213,0.160938,0.050957,0.026484,0.120970,-0.275583,-0.087541,0.189489,-0.058722,-0.197317,-0.257392,-0.334444,0.015643,-0.347447,0.007564,0.563906
925,0.071493,0.078523,-0.033046,-0.043789,0.004825,-0.064409,0.083073,-0.058782,-0.055866,0.060958,-0.037173,-0.007937,-0.016056,0.008036,-0.074850,-0.078113,-0.030359,0.043225,-0.009644,0.005487,0.026487,0.102524,-0.041662,0.043513,0.053088,-0.078432,0.028125,-0.114019,-0.150453,0.009357,-0.132915,-0.033333,-0.184095,0.008790,-0.047783,-0.023295,-0.033263,0.257235,-0.088531,0.050291,-0.104047,0.025354,-0.066308,-0.130313,0.104116,-0.263868,-0.185405,-0.441873,-0.273871,0.580066
593,0.039468,0.002115,-0.008785,0.049040,-0.034264,0.070160,-0.079149,-0.030946,-0.012166,0.065977,-0.124542,0.009831,-0.221374,-0.120479,-0.005688,0.013508,0.058410,0.075963,-0.061329,-0.071715,0.055432,-0.043319,-0.037081,-0.008318,-0.025028,-0.047297,0.056056,-0.091652,-0.122764,-0.062944,-0.072556,-0.133850,-0.089458,-0.037457,-0.089299,-0.018503,0.018971,-0.056123,0.155457,-0.215120,-0.191703,0.159278,-0.334567,0.113141,0.216632,-0.217625,-0.189736,-0.317990,-0.000251,0.554756
16,-0.013935,0.021367,0.037621,-0.028848,-0.045959,0.000856,-0.054064,0.031786,-0.002831,0.016444,-0.071005,0.022731,-0.015491,0.025170,-0.057574,-0.044625,0.186847,0.057501,0.041391,-0.095211,0.090785,0.076401,-0.044541,0.080274,0.162522,-0.007155,0.076008,-0.042107,-0.028370,-0.034718,-0.152073,-0.002974,-0.097636,0.045468,-0.108266,0.061815,0.114332,0.024224,0.138189,-0.305369,-0.167692,0.025836,-0.257436,-0.004321,-0.156845,-0.335552,-0.172393,-0.333097,-0.021047,0.567306
1018,-0.018706,0.007353,0.086816,-0.027528,0.035063,0.099192,-0.023419,-0.023836,-0.075554,0.059161,-0.006100,0.020144,-0.058155,-0.045122,-0.017157,-0.000281,0.129710,0.017511,-0.081988,-0.081857,0.047591,-0.027515,-0.002121,0.046703,0.098404,0.010645,0.037278,-0.026738,-0.026387,0.067391,-0.054097,-0.043980,-0.007256,0.094774,-0.146820,-0.025972,0.056746,-0.015703,0.116899,-0.171079,-0.078230,0.062809,-0.218971,0.160066,-0.111830,-0.323042,-0.219483,-0.278200,0.099965,0.701618
12093,-0.010817,-0.020521,0.019451,0.014835,-0.146357,0.039394,-0.111587,0.038942,0.033242,-0.081369,-0.011273,-0.033530,0.009404,-0.095913,-0.031164,0.013531,0.119393,0.026297,0.043236,-0.118452,0.058422,0.036386,0.020083,0.026709,0.126544,-0.072174,0.087432,-0.104613,0.018073,-0.180089,-0.214910,0.110719,-0.121421,0.020418,-0.088725,0.112603,0.134479,-0.130901,0.176877,-0.289006,-0.058036,0.152578,-0.198834,0.115290,-0.098524,-0.404964,-0.082307,-0.255614,0.118142,0.499800
9667,0.047980,-0.053821,-0.002283,-0.016950,-0.007424,0.079140,-0.017922,-0.011800,0.074604,-0.005631,-0.009556,0.061006,0.119003,-0.048903,0.018038,0.058673,-0.139058,0.149525,-0.123493,-0.086609,0.050971,-0.111577,-0.052965,-0.035198,0.068966,-0.181606,-0.007649,-0.096218,0.089081,-0.036694,0.050249,0.020592,-0.091494,0.050389,0.168422,0.252808,0.098502,-0.176822,0.024885,-0.139261,-0.036953,0.062745,-0.001927,0.233890,-0.007157,-0.303409,0.252647,-0.215991,0.288391,0.552481
1951,0.017406,-0.074506,0.032081,-0.019661,-0.133625,0.112198,-0.114291,0.082961,0.088329,-0.037833,-0.061700,-0.095467,-0.072997,-0.037186,0.020370,-0.008620,0.044201,0.087954,-0.002800,-0.125025,0.067168,-0.017204,-0.000718,0.042255,0.175740,-0.105391,0.061099,-0.067247,-0.012633,-0.191183,-0.230001,0.039426,-0.143755,-0.021264,-0.052927,0.126179,0.082017,-0.116920,0.177351,-0.292355,-0.017236,0.178417,-0.222857,0.116668,-0.039549,-0.415744,-0.081391,-0.259641,0.134818,0.447730
19265,-0.045305,-0.152935,0.057451,-0.010025,-0.010546,0.052601,-0.068066,0.012166,0.131025,-0.012571,-0.138181,-0.092529,-0.080380,0.044154,-0.071920,0.125925,0.059852,0.104302,-0.031355,-0.072128,-0.048635,0.064733,0.005996,-0.077738,-0.012104,-0.163914,0.030950,-0.113370,-0.021673,-0.176411,-0.240146,0.079326,-0.037910,-0.068574,-0.134401,0.243886,0.043444,-0.043494,0.195734,-0.077705,0.136692,0.015762,-0.076937,-0.036270,0.069170,-0.472665,0.051640,-0.211784,0.277873,0.456626
25793,-0.104311,-0.127054,-0.059558,-0.013481,-0.144941,-0.001725,0.044544,-0.023455,0.132485,-0.044905,-0.074297,-0.091240,-0.032999,0.055853,-0.076856,0.002887,0.055293,0.002686,0.030191,0.027083,-0.083054,0.110377,0.024061,-0.087761,-0.034454,-0.081942,-0.070981,-0.063219,0.019571,-0.097981,-0.158305,0.148250,-0.194803,-0.004564,-0.094415,0.291292,0.008931,-0.126786,0.158512,-0.084786,0.098470,0.026033,-0.050904,-0.155918,0.086424,-0.440586,0.158046,-0.214524,0.287750,0.472517
37495,-0.040427,-0.067337,0.045351,0.074965,-0.094060,-0.037425,-0.098603,0.047561,0.116432,-0.068660,-0.082477,-0.022481,-0.014070,-0.030004,-0.145144,0.114896,0.088905,0.016408,-0.085450,-0.084683,-0.073300,0.020622,0.143774,-0.120902,-0.107661,-0.027010,0.079322,-0.044822,0.108449,-0.181801,-0.091335,-0.004299,-0.126109,-0.060208,-0.115279,0.134516,0.018833,0.071047,0.104591,0.046707,0.143202,-0.030506,-0.175019,0.102281,0.231161,-0.396562,0.053779,-0.182788,0.356256,0.509477
39781,-0.074257,-0.116318,-0.027691,0.023216,-0.097671,0.004386,-0.006518,-0.072501,0.132741,-0.037439,-0.121544,-0.106656,-0.067309,0.024272,-0.069349,0.069450,0.064362,0.002867,0.054131,0.043212,-0.054591,0.089353,0.036445,-0.116566,-0.067722,-0.091007,-0.081098,-0.091625,0.005144,-0.076057,-0.183658,0.146345,-0.101230,-0.026022,-0.168205,0.306591,0.007989,0.020901,0.196872,-0.084239,0.122490,0.008643,-0.048272,-0.180519,0.108220,-0.454548,0.126925,-0.225278,0.269600,0.440234
42188,-0.057782,-0.090260,-0.041228,-0.010271,-0.084367,0.072307,-0.008679,-0.140993,0.117179,-0.016415,-0.108733,-0.081954,-0.064452,-0.030636,-0.068099,0.104517,0.002368,0.101076,0.000358,0.000940,-0.018799,0.054884,-0.016403,-0.110619,-0.052458,-0.089469,-0.142141,-0.087828,0.059231,-0.113528,-0.108822,0.123009,-0.057837,0.015186,-0.093839,0.282619,0.047288,-0.062564,0.270879,-0.181256,0.029484,-0.027953,-0.073240,-0.110098,0.146060,-0.413697,0.121413,-0.164123,0.354343,0.457810
46332,-0.061230,-0.076754,-0.029627,0.025307,-0.270839,-0.051106,-0.027292,0.066014,0.213144,-0.036389,-0.172813,-0.088954,-0.111620,0.000526,-0.026541,0.000096,-0.019306,0.030799,-0.016756,-0.027104,-0.029592,0.074189,0.045897,-0.075274,0.005785,-0.182913,0.000139,-0.105900,0.084438,-0.206263,-0.183046,0.065120,-0.239638,-0.053435,-0.167385,0.216789,-0.018474,0.069635,0.168025,-0.164411,0.042880,0.179563,-0.053360,-0.140364,0.186104,-0.399954,0.073035,-0.246654,0.159543,0.350510
73532,-0.034635,-0.107539,0.003646,0.019503,-0.135464,0.030648,-0.066004,0.041549,0.159430,-0.019007,-0.159429,-0.128924,-0.153721,-0.025890,-0.080295,0.079347,0.062674,0.095047,-0.002167,-0.157342,-0.013446,0.034235,0.134823,-0.087967,0.015353,-0.144572,0.057806,-0.122954,0.084956,-0.186279,-0.255641,0.076165,-0.169447,-0.042687,-0.203148,0.149460,-0.014727,-0.034256,0.208663,-0.147328,0.050263,0.114346,-0.166121,-0.014447,0.181376,-0.423528,-0.006285,-0.228671,0.187507,0.367428
48231,-0.017992,-0.106465,0.014612,-0.036690,-0.129837,0.056366,-0.075267,-0.037232,0.158863,-0.021788,-0.157382,-0.082894,-0.125973,-0.037989,-0.047168,0.085317,0.021919,0.094271,-0.015499,-0.047330,-0.028059,0.057815,0.056971,-0.079968,-0.033131,-0.174749,-0.084832,-0.088778,0.098915,-0.154943,-0.218764,0.032875,-0.112096,0.050845,-0.153765,0.202269,0.067999,-0.065055,0.196058,-0.174554,-0.015769,0.038282,-0.057558,-0.050132,0.223277,-0.434490,0.114513,-0.211819,0.286068,0.420720
71859,-0.019902,-0.064829,0.023819,-0.027329,-0.095506,0.059457,-0.017650,-0.057659,0.068105,-0.013317,-0.151016,-0.077884,-0.051866,-0.042199,-0.075598,0.083346,-0.018436,0.044324,-0.003890,-0.045344,-0.009419,0.001353,0.130816,-0.103959,-0.058813,-0.099801,-0.122208,-0.028151,0.098203,-0.073987,-0.120711,0.058443,-0.194830,0.140003,-0.189542,0.150474,0.003600,-0.134308,0.246036,-0.119142,0.040505,-0.106038,-0.138233,-0.040477,0.189130,-0.460971,-0.001220,-0.148008,0.353662,0.441075
72113,-0.013288,-0.083352,0.043783,-0.002501,-0.046540,0.041763,-0.034982,0.009478,0.149500,-0.017906,-0.145312,-0.099558,-0.082046,-0.021913,-0.059870,0.115193,0.017449,0.088147,-0.025720,-0.088016,-0.025209,0.022604,0.100403,-0.084698,-0.047585,-0.160985,-0.019421,-0.065609,0.118637,-0.152251,-0.170284,0.031927,-0.078703,0.049744,-0.214112,0.159174,0.064763,-0.083946,0.252792,-0.113422,0.053683,-0.043775,-0.069235,-0.012252,0.206279,-0.465099,0.040548,-0.163256,0.338826,0.439750
50839,-0.014166,-0.031505,0.043151,0.050130,-0.148455,-0.012537,0.007697,-0.034286,0.160440,-0.074389,-0.119466,-0.043742,-0.033971,-0.062354,0.050790,0.074863,0.066904,0.001195,-0.101764,-0.002758,-0.072208,0.048693,0.028283,-0.159569,-0.052268,-0.188717,-0.032227,-0.049404,0.114507,-0.115905,-0.091718,-0.039878,-0.070700,0.012923,-0.178322,0.149403,0.076922,0.105318,0.211060,-0.036437,0.112573,0.088544,0.157187,0.034017,0.261825,-0.428412,0.103673,-0.154786,0.326331,0.470552
76025,0.003309,-0.041978,0.056558,0.008066,-0.104394,0.043444,-0.062035,-0.075600,0.052088,-0.026732,-0.158258,-0.148845,-0.094518,-0.056030,-0.061669,0.095357,0.031532,0.061038,0.006167,-0.046105,-0.013020,0.011459,0.111129,-0.135898,-0.061951,-0.110213,-0.072992,0.015756,0.116020,-0.122635,-0.186478,-0.012818,-0.143085,0.076079,-0.222098,0.132076,0.045839,-0.036149,0.259101,-0.105907,0.091294,-0.021520,-0.088524,0.014583,0.214769,-0.464204,-0.013830,-0.148097,0.340601,0.427358
84175,-0.057861,-0.069509,-0.013816,0.045765,-0.137753,-0.003675,-0.001282,-0.009516,0.102111,-0.010007,-0.178424,-0.133005,-0.162023,0.040132,-0.043040,0.018331,0.020359,0.024258,0.028801,0.004247,-0.009668,0.047671,0.115897,-0.101262,-0.022250,-0.036057,-0.089511,-0.043654,0.100522,-0.165765,-0.109645,0.038875,-0.158933,0.006493,-0.248108,0.184199,-0.003027,0.058776,0.230077,-0.091337,0.078229,0.010126,-0.174106,-0.139097,0.212995,-0.426366,0.049765,-0.212400,0.286346,0.437568
64689,0.029398,-0.056783,0.102880,0.046689,-0.133693,-0.045938,-0.012961,-0.004057,0.081861,-0.011169,-0.155617,-0.084511,-0.038091,-0.101912,-0.050060,0.151666,0.036194,0.021301,-0.082992,-0.005501,-0.028735,0.032664,0.126403,-0.121645,-0.078458,-0.147786,-0.007737,-0.085185,0.204005,-0.151909,-0.115679,-0.046078,-0.181060,0.085012,-0.201178,0.178592,0.069650,0.062983,0.081279,0.018470,0.082641,0.016515,0.004478,0.133259,0.298416,-0.432144,0.120437,-0.201997,0.286026,0.405764
209274,0.007758,-0.018042,0.012323,0.016321,-0.158585,0.021701,-0.024243,-0.005888,0.124953,-0.008570,-0.188572,-0.167131,-0.159968,-0.018436,-0.031447,0.052349,-0.031908,0.059562,0.020801,-0.066373,0.019084,-0.001114,0.140536,-0.099244,-0.023947,-0.132136,-0.050908,-0.033331,0.086359,-0.139816,-0.207763,0.007096,-0.177411,0.062737,-0.295917,0.117564,-0.012385,-0.017463,0.260433,-0.166330,0.052497,0.048088,-0.120706,-0.090788,0.206900,-0.457029,-0.070783,-0.189405,0.230513,0.355607
86829,0.039630,-0.046405,0.037796,0.057843,-0.054247,0.027894,-0.054191,0.011915,0.025794,0.014406,-0.183401,-0.177670,-0.159121,-0.017460,-0.039052,0.071345,-0.012526,0.007938,0.003872,-0.005828,0.007897,-0.027239,0.177784,-0.112173,-0.061759,-0.061255,-0.058044,0.038746,0.077940,-0.108355,-0.135064,-0.050140,-0.115532,0.074834,-0.321594,0.073351,-0.036228,0.077422,0.232624,-0.029052,0.131280,-0.035746,-0.142875,-0.055403,0.244265,-0.442216,-0.071261,-0.163576,0.308985,0.419019
314365,0.113767,0.065258,-0.067441,0.026935,-0.070386,-0.076191,-0.037063,0.034965,0.000591,0.003248,-0.055507,-0.045258,-0.044238,-0.031217,0.106144,-0.015737,-0.077630,-0.047255,0.060946,-0.009808,0.040823,-0.008215,0.134624,-0.121065,-0.065634,-0.123703,-0.073391,0.113868,0.037987,-0.024823,-0.015065,-0.081648,-0.002955,0.143408,-0.284578,-0.027364,-0.079814,0.026404,0.225745,-0.012061,0.078618,-0.092636,0.152151,-0.130663,0.264787,-0.313365,-0.034804,0.029591,0.467742,0.496425
2294,-0.014327,0.030428,-0.043631,0.061730,-0.000304,-0.029201,-0.089234,-0.058894,0.055371,-0.069883,-0.000739,0.008512,0.053665,0.086537,-0.060182,0.067121,0.036541,0.030454,-0.042350,-0.040899,0.121942,0.001176,-0.020775,0.031765,-0.040853,0.052457,0.119515,0.080346,-0.070819,-0.055414,0.094327,-0.124490,0.059156,0.102565,-0.064969,0.101555,-0.068651,0.097852,-0.225799,0.137412,-0.014770,-0.195411,-0.130025,0.229910,-0.183498,-0.040386,0.235273,-0.316744,0.020263,0.680000
1921,0.063293,-0.036447,0.018450,-0.094779,0.027529,0.050116,-0.054967,-0.081034,0.084744,0.119833,0.016908,-0.122241,-0.094218,-0.004101,0.003538,0.005549,-0.009295,0.145846,-0.062999,0.078413,-0.064593,-0.046865,-0.159495,0.054564,0.006509,-0.019557,0.105899,-0.000820,0.036083,0.178826,-0.046312,0.010063,0.189683,0.056892,-0.081323,0.259778,-0.014430,-0.244758,0.035823,-0.189907,-0.111690,-0.047196,0.292963,-0.151754,-0.232705,-0.144509,0.345747,-0.216971,0.049307,0.484698
14202,0.068441,-0.081801,-0.056587,-0.066515,-0.136860,0.026323,-0.054667,0.055758,0.179963,-0.045080,-0.025080,-0.091787,-0.067114,0.008065,0.004065,-0.043487,-0.040203,0.103742,0.010759,0.029356,-0.019772,0.063881,-0.070497,-0.046005,-0.011147,-0.132270,-0.059556,-0.075533,0.049068,-0.084887,-0.164032,0.182107,-0.052717,-0.084791,0.018402,0.339784,0.024729,-0.055739,0.180315,-0.204631,0.086637,0.232381,0.061134,-0.185049,-0.034877,-0.402932,0.133818,-0.235802,0.184061,0.457980
1989,0.014985,-0.095959,0.013162,-0.032238,-0.042563,0.079891,-0.074484,-0.060985,0.094502,-0.024971,-0.106887,-0.100039,-0.084685,-0.039570,-0.018195,0.054170,0.049551,0.133130,0.021054,-0.094874,0.020537,0.056825,-0.031944,-0.033542,0.008195,-0.165285,-0.018391,-0.107344,0.003666,-0.142654,-0.280450,0.148440,-0.028411,-0.108583,-0.046924,0.285660,0.098222,-0.147295,0.186830,-0.219680,0.051985,0.099800,-0.122014,-0.035223,-0.011693,-0.423565,0.102824,-0.222669,0.255938,0.433919
46705,-0.025651,-0.081848,0.034859,-0.011480,-0.057582,0.061937,-0.043241,-0.134057,0.032172,-0.022737,-0.149718,-0.148752,-0.073077,-0.017800,-0.101498,0.127922,0.042219,0.038277,0.048292,0.007363,-0.004848,0.055368,0.033192,-0.121022,-0.080975,-0.101411,-0.108172,-0.022686,0.057571,-0.076525,-0.200842,0.096622,-0.111258,0.030095,-0.200328,0.226321,0.004370,-0.032290,0.242183,-0.081405,0.151488,-0.051786,-0.087518,-0.080127,0.114513,-0.480698,0.017748,-0.164899,0.325600,0.430256
44639,-0.092017,-0.013119,0.008008,0.042147,-0.122106,-0.017990,-0.003777,-0.100028,0.098658,-0.117962,-0.039552,-0.070230,-0.019832,0.028894,0.033282,0.047831,0.115409,-0.007952,-0.068887,-0.054378,-0.056680,0.069296,-0.037835,-0.157800,-0.028835,-0.099093,-0.008857,0.018535,0.058126,-0.089810,-0.098944,-0.019667,-0.098551,-0.070328,-0.129442,0.100218,-0.021637,0.056451,0.186225,-0.020661,0.177937,0.094473,0.111758,0.055770,0.190763,-0.412893,-0.010367,-0.091211,0.397211,0.576101
59962,0.000351,0.006535,0.037743,-0.158213,0.095178,-0.013434,0.019736,-0.067419,0.021156,0.093877,-0.015180,0.090597,-0.041144,-0.141183,-0.012934,0.074841,0.071759,-0.061433,0.050489,0.094092,0.002590,0.082592,-0.139632,-0.007801,-0.131442,-0.103944,-0.039738,-0.244586,0.099550,-0.025638,-0.032686,0.051442,0.208679,-0.019005,-0.091189,0.189914,0.276575,-0.095364,-0.110797,0.091432,-0.088988,-0.111565,0.177128,-0.129432,0.238148,-0.113006,0.409759,-0.031185,0.381828,0.341465
113947,-0.024494,-0.086989,-0.003369,-0.009659,-0.175020,0.000102,-0.030490,-0.016929,0.215785,-0.057403,-0.135085,-0.112426,-0.112262,-0.009794,-0.042582,0.071534,0.002143,-0.013442,0.042832,0.054144,-0.072957,0.110746,0.035350,-0.117461,-0.042818,-0.175825,-0.061687,-0.146676,0.055886,-0.125855,-0.172806,0.099500,-0.111872,0.041993,-0.223087,0.272062,0.034043,0.057894,0.217775,-0.078515,0.089980,0.060599,0.059157,-0.165676,0.181632,-0.431608,0.145898,-0.227286,0.198242,0.367048
72976,-0.053265,-0.070082,-0.033598,0.017857,-0.123957,-0.001146,0.001269,-0.011819,0.088490,-0.024106,-0.072485,-0.106334,-0.117644,0.051903,0.085457,0.003972,0.067540,-0.061965,-0.008210,0.035526,-0.057944,0.089392,0.042208,-0.105852,-0.023033,-0.056766,-0.108949,0.040593,0.078110,-0.134482,-0.037535,-0.034015,-0.116586,0.040228,-0.229904,0.102046,0.009221,0.083491,0.174615,0.027068,0.111998,0.097806,0.099333,-0.158613,0.295186,-0.346356,0.135550,-0.129987,0.380974,0.535705
103731,0.035877,-0.023590,0.027587,0.025627,-0.084629,-0.008603,0.032284,-0.014799,0.048795,-0.024721,-0.112371,-0.100281,-0.055779,-0.041763,-0.001948,0.058166,-0.005107,0.002591,-0.017208,0.027728,-0.027737,0.031894,0.072979,-0.125860,-0.106830,-0.105003,-0.069284,0.007695,0.157293,-0.119020,-0.032165,-0.033694,-0.113586,0.131762,-0.243408,0.142632,0.030029,0.062328,0.217272,0.031481,0.138393,-0.034920,0.078341,-0.006669,0.279485,-0.434869,0.078697,-0.121084,0.391568,0.480731
132363,-0.018560,-0.053156,-0.042081,-0.063508,-0.112308,-0.024752,0.019111,0.045762,0.211688,0.016490,-0.119153,-0.020716,-0.130904,-0.016185,0.078815,-0.012145,0.014755,-0.079555,-0.000975,0.072731,-0.052010,0.113804,-0.038660,-0.075496,-0.039490,-0.221085,-0.061003,-0.117385,0.091938,-0.169714,-0.054060,0.053933,-0.031298,0.030707,-0.239910,0.206895,0.079389,-0.071876,0.136467,-0.019701,0.029325,0.010960,0.161343,-0.244201,0.233242,-0.340878,0.265041,-0.146997,0.301994,0.416045
96721,0.036860,0.058721,0.000214,-0.036526,-0.037207,-0.048041,-0.016272,-0.013007,0.032831,-0.060340,0.015838,-0.066647,-0.022220,-0.012883,0.060370,0.030290,-0.025413,0.006826,0.027082,-0.036339,-0.017348,0.076704,0.022250,-0.087230,-0.037219,-0.130592,0.001102,0.046126,0.144286,-0.102353,-0.025996,-0.094858,-0.016007,0.080658,-0.196486,-0.050173,0.072227,0.048010,0.174976,0.016338,0.043376,-0.025108,0.207486,-0.000492,0.331186,-0.293442,0.099873,0.023985,0.526490,0.530227
209263,0.025967,-0.068570,0.008763,-0.018447,-0.100589,-0.005268,-0.042772,-0.022184,0.184366,-0.031167,-0.135271,-0.096214,-0.102192,-0.040149,-0.033816,0.097793,-0.035053,0.009278,0.056760,0.065767,-0.036215,0.069068,0.023557,-0.136996,-0.119127,-0.186156,-0.054080,-0.157257,0.049106,-0.114057,-0.137654,0.094268,-0.034744,0.062030,-0.265164,0.278268,0.039032,0.043831,0.219930,-0.043715,0.110041,-0.024531,0.074972,-0.176316,0.182899,-0.435039,0.152919,-0.193909,0.250273,0.374381
205220,-0.016014,-0.073160,-0.054676,0.010687,-0.134866,-0.033105,-0.009514,0.009791,0.209732,-0.021730,-0.112650,-0.118428,-0.123043,0.008392,0.018205,0.010949,-0.006747,0.003600,0.038707,0.021061,-0.044331,0.101838,0.079789,-0.105739,-0.057056,-0.133575,-0.075289,-0.081479,0.078215,-0.139632,-0.093271,0.082656,-0.077601,0.046590,-0.267565,0.225781,0.000995,0.019012,0.250685,-0.088203,0.066638,0.042924,0.044421,-0.241122,0.201355,-0.413336,0.126945,-0.187670,0.269114,0.418635
203833,0.009897,0.004774,-0.083821,-0.153290,-0.019588,0.030436,0.079258,-0.046352,0.152848,0.045913,-0.022645,0.002353,-0.117300,-0.038299,0.077079,-0.033500,-0.057199,0.026344,0.022143,0.006065,0.032060,0.109309,-0.113386,-0.020210,-0.088399,-0.114258,-0.122321,-0.091696,0.067870,-0.175567,-0.015679,0.168760,0.067264,0.061819,-0.225160,0.128965,0.146589,-0.199925,0.163578,-0.083765,-0.091306,-0.063757,0.154504,-0.338193,0.191057,-0.220563,0.252077,-0.017417,0.392687,0.383993
193756,0.008955,0.080040,0.093776,-0.014351,-0.125064,-0.076568,0.110815,0.012351,-0.003477,0.007310,-0.038952,0.028347,0.050795,-0.122988,0.092767,0.021670,0.052969,-0.077726,-0.018373,0.044619,-0.029320,0.079621,-0.023158,-0.072782,-0.116094,-0.123633,-0.046270,-0.058408,0.207367,-0.110415,0.023062,-0.117680,-0.057599,0.135055,-0.160355,0.100409,0.174705,0.070065,0.038684,0.115008,0.052531,0.014329,0.301042,0.062872,0.338760,-0.250580,0.249622,-0.030993,0.410887,0.422625
152760,-0.051475,-0.042015,0.029459,-0.011557,-0.048413,-0.041375,0.051393,0.058599,0.122160,0.072363,-0.082667,0.001689,-0.065620,-0.054000,0.104514,0.006560,0.056376,-0.072769,-0.048744,0.052099,-0.079797,0.105427,-0.006425,-0.019359,-0.040857,-0.123315,-0.047970,-0.142235,0.149579,-0.199836,0.017973,-0.043838,0.085437,0.010401,-0.188755,0.186937,0.161697,0.022769,0.030737,0.051342,-0.007646,0.020188,0.168336,-0.101168,0.326432,-0.249843,0.361456,-0.142300,0.358523,0.456248
157849,0.019808,-0.017728,0.071688,0.015779,-0.197168,-0.021655,-0.004255,-0.003090,0.160823,-0.042691,-0.144696,-0.067508,-0.078480,-0.094797,0.064359,0.059033,0.019150,-0.014882,-0.086663,-0.012779,-0.045711,0.065372,0.086670,-0.134826,-0.040699,-0.215437,-0.039990,-0.072970,0.170440,-0.160024,-0.103029,-0.042416,-0.088579,0.051811,-0.251410,0.166005,0.073316,0.094418,0.188607,-0.054281,0.073800,0.092912,0.111403,0.013738,0.298773,-0.422321,0.102740,-0.172929,0.274636,0.389759
